step,true_temp,sensed_temp,true_motor_temp,sensed_motor_temp,true_load,sensed_load,performance,is_under_attack,natural_anomaly_active,attack_detected,budget,revenue,cost_of_production,fixed_operational_cost,defense_cost,is_verifying_sensor,verification_paused
444,26.383195877075195,27.007720947265625,11.390438079833984,11.349920272827148,-6.234498977661133,-6.012349605560303,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
445,26.363994598388672,27.007720947265625,11.387202262878418,11.349920272827148,-5.838273048400879,-6.012349605560303,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
446,26.454570770263672,27.007720947265625,11.366230010986328,11.349920272827148,-5.9769287109375,-6.012349605560303,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
447,26.26738166809082,27.007720947265625,11.496500015258789,11.097040176391602,-6.193314552307129,-6.012349605560303,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
448,26.540042877197266,27.007720947265625,11.39783000946045,11.097040176391602,-6.078322410583496,-6.012349605560303,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
449,26.501861572265625,25.542800903320312,11.413260459899902,11.097040176391602,-5.902163028717041,-6.211715221405029,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
450,26.379472732543945,25.542800903320312,11.626214981079102,11.097040176391602,-6.1584248542785645,-6.211715221405029,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
451,26.341724395751953,25.542800903320312,11.520242691040039,11.097040176391602,-5.8673272132873535,-6.211715221405029,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
452,26.39201545715332,25.542800903320312,11.510415077209473,11.67990493774414,-6.1312665939331055,-6.211715221405029,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
453,26.39240074157715,25.542800903320312,11.434539794921875,11.67990493774414,-6.039011478424072,-6.211715221405029,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
454,26.538572311401367,25.837759017944336,11.327637672424316,11.67990493774414,-6.139181137084961,-6.142992973327637,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
455,26.641828536987305,25.837759017944336,11.327397346496582,11.67990493774414,-6.14182710647583,-6.142992973327637,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
456,26.607467651367188,25.837759017944336,11.251601219177246,11.67990493774414,-5.861688137054443,-6.142992973327637,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
457,26.730865478515625,25.837759017944336,11.38376235961914,11.489792823791504,-6.064825057983398,-6.142992973327637,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
458,26.7517032623291,25.837759017944336,11.451498031616211,11.489792823791504,-6.162226676940918,-6.142992973327637,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
459,26.669296264648438,25.9178466796875,11.405610084533691,11.489792823791504,-5.878250598907471,-6.111817836761475,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
460,26.691904067993164,25.9178466796875,11.305410385131836,11.489792823791504,-5.917778015136719,-6.111817836761475,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
461,26.76827049255371,25.9178466796875,11.41271686553955,11.489792823791504,-5.950019359588623,-6.111817836761475,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
462,26.887266159057617,25.9178466796875,11.437209129333496,10.882265090942383,-6.440576076507568,-6.111817836761475,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
463,26.80854606628418,25.9178466796875,11.42815113067627,10.882265090942383,-5.802397727966309,-6.111817836761475,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
464,26.75543212890625,26.63182830810547,11.46865463256836,10.882265090942383,-5.5431976318359375,-5.585716724395752,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
465,26.636999130249023,26.63182830810547,11.535133361816406,10.882265090942383,-6.334548473358154,-5.585716724395752,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
466,26.640043258666992,26.63182830810547,11.376823425292969,10.882265090942383,-5.9565348625183105,-5.585716724395752,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
467,26.776044845581055,26.63182830810547,11.60345458984375,11.46369743347168,-5.854895114898682,-5.585716724395752,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
468,26.747756958007812,26.63182830810547,11.705289840698242,11.46369743347168,-5.916712284088135,-5.585716724395752,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
469,26.597455978393555,26.604352951049805,11.752845764160156,11.46369743347168,-6.144832611083984,-6.022773742675781,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
470,26.704702377319336,26.604352951049805,11.692086219787598,11.46369743347168,-5.797093391418457,-6.022773742675781,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
471,26.800983428955078,26.604352951049805,11.600457191467285,11.46369743347168,-6.1341376304626465,-6.022773742675781,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
472,26.777812957763672,26.604352951049805,11.720317840576172,11.778068542480469,-6.201616287231445,-6.022773742675781,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
473,26.881763458251953,26.604352951049805,11.706265449523926,11.778068542480469,-5.824980735778809,-6.022773742675781,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
474,26.9244441986084,25.87040901184082,11.721609115600586,11.778068542480469,-5.497694492340088,-5.5353922843933105,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
475,26.923982620239258,25.87040901184082,11.833687782287598,11.778068542480469,-6.1735358238220215,-5.5353922843933105,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
476,26.780790328979492,25.87040901184082,11.869766235351562,11.778068542480469,-6.2935404777526855,-5.5353922843933105,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
477,26.782026290893555,25.87040901184082,11.95399284362793,12.388678550720215,-5.926972389221191,-5.5353922843933105,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
478,26.636337280273438,25.87040901184082,11.956250190734863,12.388678550720215,-6.04000997543335,-5.5353922843933105,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
479,26.546171188354492,27.38620376586914,12.046316146850586,12.388678550720215,-6.090206146240234,-5.9720048904418945,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
480,26.53582763671875,27.38620376586914,11.887516021728516,12.388678550720215,-6.189818859100342,-5.9720048904418945,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
481,26.385805130004883,27.38620376586914,11.60173225402832,12.388678550720215,-6.090176105499268,-5.9720048904418945,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
482,26.372596740722656,27.38620376586914,11.565498352050781,11.60211181640625,-6.369271278381348,-5.9720048904418945,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
483,26.402347564697266,27.38620376586914,11.610262870788574,11.60211181640625,-5.9376301765441895,-5.9720048904418945,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
484,26.421842575073242,26.627037048339844,11.597420692443848,11.60211181640625,-5.887813568115234,-5.963161468505859,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
485,26.42606544494629,26.627037048339844,11.612940788269043,11.60211181640625,-6.124255657196045,-5.963161468505859,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
486,26.30731964111328,26.627037048339844,11.657560348510742,11.60211181640625,-6.063407897949219,-5.963161468505859,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
487,26.41070556640625,26.627037048339844,11.718423843383789,10.982027053833008,-6.24800968170166,-5.963161468505859,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
488,26.537378311157227,26.627037048339844,11.634673118591309,10.982027053833008,-5.727859020233154,-5.963161468505859,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
489,26.664241790771484,25.770748138427734,11.562047958374023,10.982027053833008,-6.138524055480957,-5.91297721862793,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
490,26.7977237701416,25.770748138427734,11.601639747619629,10.982027053833008,-6.3279266357421875,-5.91297721862793,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
491,26.800952911376953,25.770748138427734,11.62414836883545,10.982027053833008,-5.525540828704834,-5.91297721862793,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
492,26.759300231933594,25.770748138427734,11.531506538391113,10.382450103759766,-6.354784965515137,-5.91297721862793,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
493,26.725793838500977,25.770748138427734,11.434998512268066,10.382450103759766,-5.801597595214844,-5.91297721862793,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
494,26.75187110900879,26.274293899536133,11.551640510559082,10.382450103759766,-6.083102703094482,-5.889481544494629,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
495,26.862213134765625,26.274293899536133,11.409406661987305,10.382450103759766,-6.121648788452148,-5.889481544494629,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
496,26.818294525146484,26.274293899536133,11.517094612121582,10.382450103759766,-6.023365497589111,-5.889481544494629,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
497,26.72092056274414,26.274293899536133,11.434859275817871,11.091249465942383,-6.170931339263916,-5.889481544494629,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
498,26.835254669189453,26.274293899536133,11.556495666503906,11.091249465942383,-6.060033798217773,-5.889481544494629,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
499,26.676607131958008,27.244823455810547,11.621570587158203,11.091249465942383,-5.736340522766113,-6.321728706359863,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
500,26.74241065979004,27.244823455810547,11.667881965637207,11.091249465942383,-5.837427616119385,-6.321728706359863,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
501,26.645126342773438,27.244823455810547,11.74748706817627,11.091249465942383,-5.909364223480225,-6.321728706359863,0.0,1,0,1,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
502,26.631229400634766,27.244823455810547,11.750936508178711,12.299596786499023,-6.257991313934326,-6.321728706359863,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
503,26.677547454833984,27.244823455810547,11.617506980895996,12.299596786499023,-6.20351505279541,-6.321728706359863,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
504,26.64363670349121,26.667142868041992,11.600343704223633,12.299596786499023,-6.062671184539795,-6.025752544403076,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
505,26.652202606201172,26.667142868041992,11.59106731414795,12.299596786499023,-6.1027607917785645,-6.025752544403076,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
506,26.6653995513916,26.667142868041992,11.720325469970703,12.299596786499023,-5.616326332092285,-6.025752544403076,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
507,26.727657318115234,26.667142868041992,11.754530906677246,10.899147987365723,-6.044512748718262,-6.025752544403076,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
508,26.613311767578125,26.667142868041992,11.590517044067383,10.899147987365723,-6.088992595672607,-6.025752544403076,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
509,26.58810806274414,26.807735443115234,11.615387916564941,10.899147987365723,-6.219776630401611,-5.787461757659912,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
510,26.581254959106445,26.807735443115234,11.507935523986816,10.899147987365723,-6.045198917388916,-5.787461757659912,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
511,26.65955924987793,26.807735443115234,11.66124439239502,10.899147987365723,-6.525826454162598,-5.787461757659912,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
512,26.491668701171875,26.807735443115234,11.730080604553223,11.970796585083008,-5.928246974945068,-5.787461757659912,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
513,26.647964477539062,26.807735443115234,11.538104057312012,11.970796585083008,-5.992742538452148,-5.787461757659912,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
514,26.570274353027344,26.429676055908203,11.51898193359375,11.970796585083008,-6.25980281829834,-6.166406154632568,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
515,26.674278259277344,26.429676055908203,11.430070877075195,11.970796585083008,-6.138959884643555,-6.166406154632568,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
516,26.791982650756836,26.429676055908203,11.505987167358398,11.970796585083008,-5.6404805183410645,-6.166406154632568,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
517,26.8833065032959,26.429676055908203,11.689404487609863,11.730911254882812,-5.68640661239624,-6.166406154632568,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
518,26.8072566986084,26.429676055908203,11.668635368347168,11.730911254882812,-6.1298418045043945,-6.166406154632568,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
519,26.79568862915039,26.939838409423828,11.835803985595703,11.730911254882812,-5.595381736755371,-6.015657424926758,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
520,26.562410354614258,26.939838409423828,11.772247314453125,11.730911254882812,-5.909724235534668,-6.015657424926758,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
521,26.635473251342773,26.939838409423828,11.740179061889648,11.730911254882812,-5.915760040283203,-6.015657424926758,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
522,26.675626754760742,26.939838409423828,11.762121200561523,11.505505561828613,-6.143022060394287,-6.015657424926758,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
523,26.6413516998291,26.939838409423828,11.754570007324219,11.505505561828613,-5.85145378112793,-6.015657424926758,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
524,26.626745223999023,26.41425895690918,11.76158618927002,11.505505561828613,-6.019636631011963,-5.985607147216797,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
525,26.69524574279785,26.41425895690918,11.796534538269043,11.505505561828613,-5.604701042175293,-5.985607147216797,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
526,26.72422218322754,26.41425895690918,11.788289070129395,11.505505561828613,-6.172809600830078,-5.985607147216797,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
527,26.728429794311523,26.41425895690918,11.90597152709961,12.18714714050293,-6.1390509605407715,-5.985607147216797,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
528,26.844770431518555,26.41425895690918,11.813148498535156,12.18714714050293,-6.35521125793457,-5.985607147216797,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
529,26.69024085998535,27.15737533569336,11.81240177154541,12.18714714050293,-6.224435329437256,-6.221043109893799,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
530,26.7755184173584,27.15737533569336,11.9102201461792,12.18714714050293,-6.133041858673096,-6.221043109893799,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
531,26.71116065979004,27.15737533569336,11.982346534729004,12.18714714050293,-5.840637683868408,-6.221043109893799,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
532,26.74429702758789,27.15737533569336,11.871363639831543,13.109471321105957,-6.1019511222839355,-6.221043109893799,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
533,26.61164093017578,27.15737533569336,12.005516052246094,13.109471321105957,-5.614125728607178,-6.221043109893799,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
534,26.573137283325195,25.866405487060547,12.101951599121094,13.109471321105957,-5.9911112785339355,-5.720717430114746,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
535,26.778671264648438,25.866405487060547,12.178048133850098,13.109471321105957,-5.937034606933594,-5.720717430114746,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
536,26.83432388305664,25.866405487060547,11.99174976348877,13.109471321105957,-6.16428804397583,-5.720717430114746,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
537,26.74416160583496,25.866405487060547,12.013130187988281,11.24725341796875,-5.891837120056152,-5.720717430114746,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
538,26.784086227416992,25.866405487060547,12.119294166564941,11.24725341796875,-5.587358474731445,-5.720717430114746,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
539,26.83241081237793,26.97623062133789,12.059282302856445,11.24725341796875,-6.314896106719971,-5.318060398101807,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
540,26.738422393798828,26.97623062133789,12.003104209899902,11.24725341796875,-5.93997859954834,-5.318060398101807,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
541,26.779253005981445,26.97623062133789,11.94869613647461,11.24725341796875,-6.108704090118408,-5.318060398101807,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
542,26.813251495361328,26.97623062133789,11.75910472869873,11.777718544006348,-6.018521785736084,-5.318060398101807,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
543,26.69590950012207,26.97623062133789,11.765616416931152,11.777718544006348,-5.880167484283447,-5.318060398101807,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
544,26.6574764251709,26.882070541381836,11.743247985839844,11.777718544006348,-6.258220672607422,-5.697844982147217,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
545,26.737674713134766,26.882070541381836,11.894295692443848,11.777718544006348,-5.987827777862549,-5.697844982147217,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
546,26.669536590576172,26.882070541381836,11.749374389648438,11.777718544006348,-6.21613073348999,-5.697844982147217,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
547,26.709014892578125,26.882070541381836,11.76145076751709,11.695517539978027,-5.7683796882629395,-5.697844982147217,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
548,26.648780822753906,26.882070541381836,11.758340835571289,11.695517539978027,-5.806892395019531,-5.697844982147217,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
549,26.623201370239258,25.869722366333008,11.656148910522461,11.695517539978027,-6.112273216247559,-5.7672224044799805,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
550,26.617996215820312,25.869722366333008,11.682966232299805,11.695517539978027,-6.134180068969727,-5.7672224044799805,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
551,26.638940811157227,25.869722366333008,11.567170143127441,11.695517539978027,-6.025938987731934,-5.7672224044799805,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
552,26.649341583251953,25.869722366333008,11.367227554321289,11.669231414794922,-5.824921131134033,-5.7672224044799805,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
553,26.814027786254883,25.869722366333008,11.618636131286621,11.669231414794922,-6.190934658050537,-5.7672224044799805,0.0,1,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
554,26.8945255279541,26.36909294128418,11.668913841247559,11.669231414794922,-6.12694787979126,13.793540000915527,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
555,26.958873748779297,26.36909294128418,11.840839385986328,11.669231414794922,-6.014801025390625,13.793540000915527,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
556,26.99643898010254,26.36909294128418,11.780080795288086,11.669231414794922,-6.040889739990234,13.793540000915527,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
557,27.00031089782715,26.36909294128418,11.84228801727295,11.76261043548584,-6.021277904510498,13.793540000915527,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
558,26.769588470458984,26.36909294128418,11.829567909240723,11.76261043548584,-6.132956504821777,13.793540000915527,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
559,26.839902877807617,26.5488338470459,11.721409797668457,11.76261043548584,-5.706867218017578,14.271641731262207,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
560,26.959020614624023,26.5488338470459,11.602293014526367,11.76261043548584,-6.164486408233643,14.271641731262207,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
561,27.05480194091797,26.5488338470459,11.743391990661621,11.76261043548584,-5.915652275085449,14.271641731262207,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
562,26.97031593322754,26.5488338470459,11.847640991210938,12.018624305725098,-5.954132556915283,14.271641731262207,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
563,27.036630630493164,26.5488338470459,11.7816162109375,12.018624305725098,-5.992624759674072,14.271641731262207,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
564,27.013643264770508,26.922607421875,11.769211769104004,12.018624305725098,-6.200192451477051,13.959171295166016,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
565,27.080549240112305,26.922607421875,11.6538724899292,12.018624305725098,-6.281022548675537,13.959171295166016,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
566,27.052289962768555,26.922607421875,11.42276668548584,12.018624305725098,-6.312451362609863,13.959171295166016,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
567,26.846071243286133,26.922607421875,11.530086517333984,10.95788860321045,-6.044901371002197,13.959171295166016,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
568,26.754270553588867,26.922607421875,11.562700271606445,10.95788860321045,-6.177826881408691,13.959171295166016,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
569,26.75351333618164,27.116121292114258,11.606199264526367,10.95788860321045,-5.862070560455322,13.81855583190918,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
570,26.5323429107666,27.116121292114258,11.53386402130127,10.95788860321045,-6.050253868103027,13.81855583190918,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
571,26.626331329345703,27.116121292114258,11.50167179107666,10.95788860321045,-5.7406229972839355,13.81855583190918,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
572,26.691965103149414,27.116121292114258,11.514976501464844,11.518875122070312,-5.856672286987305,13.81855583190918,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
573,26.608320236206055,27.116121292114258,11.608209609985352,11.518875122070312,-6.184718132019043,13.81855583190918,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
574,26.878154754638672,26.722232818603516,11.702746391296387,11.518875122070312,-6.112146854400635,13.77231216430664,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
575,26.931434631347656,26.722232818603516,11.759318351745605,11.518875122070312,-6.027448654174805,13.77231216430664,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
576,27.11130142211914,26.722232818603516,11.849112510681152,11.518875122070312,-6.028355598449707,13.77231216430664,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
577,27.187469482421875,26.722232818603516,11.945402145385742,12.195484161376953,-6.019346714019775,13.77231216430664,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
578,27.099109649658203,26.722232818603516,12.028244018554688,12.195484161376953,-5.990538120269775,13.77231216430664,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
579,26.961084365844727,27.026836395263672,12.176512718200684,12.195484161376953,-6.0276198387146,14.150014877319336,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
580,27.132118225097656,27.026836395263672,12.222895622253418,12.195484161376953,-6.146989822387695,14.150014877319336,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
581,26.935705184936523,27.026836395263672,12.198569297790527,12.195484161376953,-5.6394429206848145,14.150014877319336,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
582,27.024682998657227,27.026836395263672,12.21899127960205,12.206148147583008,-5.845644474029541,14.150014877319336,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
583,27.005971908569336,27.026836395263672,12.410161972045898,12.206148147583008,-6.002303123474121,14.150014877319336,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
584,27.018321990966797,27.048280715942383,12.135406494140625,12.206148147583008,-6.0046820640563965,13.505783081054688,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
585,27.068017959594727,27.048280715942383,12.209985733032227,12.206148147583008,-5.778852939605713,13.505783081054688,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
586,26.874937057495117,27.048280715942383,12.174016952514648,12.206148147583008,-5.863178253173828,13.505783081054688,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
587,26.8220157623291,27.048280715942383,12.067083358764648,12.44411849975586,-5.91456937789917,13.505783081054688,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
588,26.75165557861328,27.048280715942383,11.910089492797852,12.44411849975586,-5.675306797027588,13.505783081054688,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
589,26.799522399902344,26.722299575805664,11.933366775512695,12.44411849975586,-6.014706611633301,150.0,0.0,1,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
